Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,Continent,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Saudi Arabia,315772,951,3897,27,290796,1129,21079,1552,9047,112,5026127,144003,34902978,Asia,111,8956,7
Bangladesh,312996,2174,4281,33,204887,2980,103828,0,1897,26,1550203,9397,164963389,Asia,527,38534,106
Pakistan,295849,213,6294,6,280682,135,8873,604,1335,28,2621146,11829,221589309,Asia,749,35206,85
France,281025,3082,30635,29,86469,292,163921,409,4304,469,6461460,98953,65298143,Europe,232,2131,10
Turkey,270133,1587,6370,44,244926,1087,18837,961,3197,75,7138492,84489,84490286,Asia,313,13264,12
Italy,269211,993,35483,6,207653,117,26075,94,4454,587,8644859,143017,60446519,Europe,225,1704,7
Germany,244792,1497,9371,7,219900,2058,15521,245,2920,112,11208091,133701,83829512,Europe,342,8946,7
Iraq,234934,3757,7042,83,176602,3722,51290,512,5820,174,1605904,39782,40367827,Asia,172,5732,25
Philippines,220781,3408,3558,38,157548,151,59675,837,2010,32,2591819,23600,109822354,Asia,497,30866,42
Indonesia,174796,2743,7417,74,125959,1774,41420,0,638,27,2224337,8118,274005809,Asia,1568,36943,123
Canada,128948,1008,9126,9,114227,563,5595,50,3412,241,5504392,145628,37797601,North America,293,4142,7
Ukraine,121215,2141,2557,30,57114,380,61544,177,2775,59,1550280,35485,43688006,Europe,360,17086,28
Qatar,118778,203,197,0,115667,237,2914,68,42303,70,629831,224314,2807805,Asia,24,14253,4
Israel,116596,2576,939,20,95009,2213,20648,437,12677,102,2295951,249625,9197590,Asia,79,9795,4
Bolivia,115968,614,4966,28,58497,1748,52505,71,9912,424,239640,20483,11699337,South America,101,2356,49
Ecuador,113767,119,6556,1,101669,49,5542,365,6432,371,328929,18597,17687134,South America,155,2698,54
Kazakhstan,105795,111,1523,0,96297,162,7975,221,5623,81,2434444,129395,18814004,Asia,178,12353,8
Egypt,98939,212,5421,22,72929,809,20589,41,964,53,135000,1315,102648563,Africa,1037,18935,760
Dominican Republic,94715,474,1710,29,68082,1306,24923,217,8717,157,370875,34131,10866073,North America,115,6354,29
Panama,92982,917,2002,7,66173,426,24807,168,21494,463,339893,78571,4325925,North America,47,2161,13
Romania,87540,755,3621,43,37869,204,46050,506,4556,188,1802946,93829,19215305,Europe,220,5307,11
Oman,85722,178,685,8,80810,351,4227,155,16719,134,309212,60306,5127346,Asia,60,7485,17
Kuwait,85109,473,531,1,77224,574,7354,91,19881,124,617619,144271,4280975,Asia,50,8062,7
China,85048,17,4634,0,80177,24,237,4,59,3,90410000,62814,1439323776,Asia,16924,310601,16
Belgium,85042,443,9894,3,18415,12,56733,71,7332,853,2278713,196472,11598176,Europe,136,1172,5
Sweden,84521,135,5808,0,N/A,N/A,N/A,19,8360,574,1094856,108296,10109890,Europe,120,1741,9
Guatemala,74074,162,2760,20,62068,387,9246,5,4122,154,242502,13495,17969568,North America,243,6511,74
Belarus,71843,156,681,5,70468,16,694,0,7603,72,1532119,162150,9448789,Europe,132,13875,6
Netherlands,70667,527,6224,0,N/A,N/A,N/A,51,4123,363,1455274,84899,17141338,Europe,243,2754,12
UAE,70231,541,384,2,60931,331,8916,0,7087,39,7094658,715892,9910239,Asia,141,25808,1
Japan,67865,601,1279,15,56802,638,9784,236,537,10,1467132,11606,126409529,Asia,1863,98835,86
Poland,67372,502,2039,6,46638,446,18695,83,1780,54,2714027,71725,37839481,Europe,562,18558,14
Morocco,62590,1191,1141,30,47595,1240,13854,31,1692,31,1934334,52303,36983234,Africa,591,32413,19
Honduras,60174,529,1858,16,10242,86,48074,43,6060,187,143807,14481,9930472,North America,165,5345,69
Portugal,58012,244,1822,3,41961,76,14229,41,5692,179,1976482,193933,10191571,Europe,176,5594,5
Singapore,56812,41,27,0,55658,72,1127,0,9698,5,1832813,312870,5858071,Asia,103,216966,3
Nigeria,54008,143,1013,0,41638,125,11357,7,261,5,403347,1949,206956343,Africa,3832,204300,513
Ethiopia,52131,1009,809,16,18994,612,32328,344,452,7,910293,7887,115418836,Africa,2214,142669,127
Bahrain,51972,398,190,1,49047,393,2735,36,30380,111,1108088,647727,1710732,Asia,33,9004,2
Venezuela,46728,860,386,5,38112,1021,8230,99,1644,14,1766576,62155,28422020,South America,608,73632,16
Algeria,44494,348,1510,9,31244,266,11740,29,1012,34,0,0,43980236,Africa,988,29126,0
Ghana,44298,93,276,0,42963,186,1059,6,1421,9,442185,14183,31177877,Africa,704,112963,71
Kyrgyzstan,43898,78,1058,0,38459,261,4381,24,6710,162,267718,40924,6541838,Asia,149,6183,24
Armenia,43781,31,879,2,37722,72,5180,0,14770,297,205940,69476,2964188,Asia,68,3372,14
Switzerland,42177,163,2006,1,36100,300,4071,22,4867,231,1015686,117213,8665269,Europe,205,4320,9
Uzbekistan,41893,469,320,7,39275,620,2298,133,1249,10,1377915,41072,33549173,Asia,801,104841,24
Costa Rica,41287,1588,436,18,16056,319,24795,144,8092,85,150106,29422,5101904,North America,124,11702,34
Nepal,39460,899,228,7,21410,588,17822,0,1350,8,693472,23731,29222328,Asia,741,128168,42
Afghanistan,38165,3,1402,0,29089,0,7674,31,977,36,102643,2627,39069477,Asia,1024,27867,381
Moldova,36920,220,995,3,25872,733,10053,575,9156,247,207925,51564,4032345,Europe,109,4053,19
Azerbaijan,36435,126,534,3,33847,144,2054,0,3588,53,922069,90804,10154479,Asia,279,19016,11
Kenya,34201,144,577,3,19893,205,13731,44,634,11,454406,8421,53962251,Africa,1578,93522,119
Serbia,31406,41,713,2,30028,97,665,47,3597,82,931037,106632,8731272,Europe,278,12246,9
Ireland,28811,53,1777,0,23364,0,3670,6,5824,359,839814,169763,4946966,Europe,172,2784,6
Oceania,28567,176,681,41,23418,252,4468,41,0,0,0,0,0,Australia/Oceania,0,0,0
Austria,27438,272,733,0,23226,156,3479,31,3044,81,1180711,130971,9015081,Europe,329,12299,8
Australia,25746,76,652,41,21350,234,3744,27,1008,26,6214006,243219,25549067,Australia/Oceania,992,39186,4
El Salvador,25729,94,717,4,14292,279,10720,267,3963,110,315320,48572,6491745,North America,252,9054,21
Czechia,24618,251,424,1,17807,260,6387,34,2298,40,901751,84178,10712372,Europe,435,25265,12
Palestine,22729,525,152,0,15056,269,7521,0,4439,30,263288,51419,5120462,Asia,225,33687,19
Bosnia and Herzegovina,19964,171,609,11,13095,134,6260,0,6092,186,186532,56917,3277263,Europe,164,5381,18
S. Korea,19947,248,324,1,14973,70,4650,79,389,6,1937689,37789,51276736,Asia,2571,158262,26
Cameroon,19142,0,411,0,17651,0,1080,30,718,15,149000,5591,26651461,Africa,1392,64845,179
Ivory Coast,18067,119,117,2,16699,146,1251,0,682,4,127804,4826,26482702,Africa,1466,226348,207
Paraguay,17662,557,326,18,9421,275,7915,83,2471,46,192465,26929,7147074,South America,405,21924,37
Lebanon,17308,438,167,7,4811,118,12330,96,2538,24,525556,77059,6820142,Asia,394,40839,13
Denmark,16985,94,624,0,15205,89,1156,4,2931,108,2463008,424974,5795669,Europe,341,9288,2
Bulgaria,16266,76,629,16,11483,170,4154,65,2344,91,409013,58942,6939302,Europe,427,11032,17
Madagascar,14863,20,192,1,13832,30,839,45,535,7,57927,2083,27804492,Africa,1871,144815,480
North Macedonia,14341,11,603,3,11157,95,2581,1,6884,289,148269,71168,2083359,Europe,145,3455,14
Libya,13966,543,237,5,1459,49,12270,0,2028,34,114145,16575,6886736,Africa,493,29058,60
Senegal,13611,55,284,0,9439,51,3888,36,809,17,146218,8696,16814119,Africa,1235,59205,115
Sudan,13189,0,823,0,6612,0,5754,0,300,19,401,9,44013654,Africa,3337,53480,109760
Zambia,12097,72,288,1,11469,15,340,0,655,16,115570,6259,18465432,Africa,1526,64116,160
Norway,10782,139,264,0,9348,0,1170,1,1986,49,686202,126411,5428362,Europe,503,20562,8
Greece,10317,183,266,4,3804,0,6247,36,991,26,949367,91161,10414212,Europe,1009,39151,11
Croatia,10269,146,186,2,7434,222,2649,14,2504,45,168229,41023,4100856,Europe,399,22048,24
DRC,10097,52,258,0,9133,30,706,0,112,3,0,0,89989008,Africa,8912,348795,0
Albania,9513,133,284,4,5214,75,4015,19,3306,99,58438,20310,2877257,Europe,302,10131,49
Guinea,9409,38,59,0,8447,60,903,24,713,4,24530,1860,13189325,Africa,1402,223548,538
Malaysia,9340,6,127,1,9054,6,159,6,288,4,1253855,38658,32434697,Asia,3473,255391,26
French Guiana,9115,39,59,1,8654,34,402,12,30392,197,53174,177297,299915,South America,33,5083,6
Tajikistan,8583,33,68,0,7376,35,1139,0,897,7,0,0,9572136,Asia,1115,140767,0
Gabon,8533,28,53,0,7264,77,1216,2,3819,24,118395,52993,2234160,Africa,262,42154,19
Haiti,8224,15,201,0,5828,0,2195,0,720,18,23652,2070,11425596,North America,1389,56844,483
Finland,8086,9,336,1,7200,0,550,1,1459,61,639500,115388,5542190,Europe,685,16495,9
Maldives,7804,137,28,0,5155,119,2621,12,14396,52,112927,208314,542099,Asia,69,19361,5
Namibia,7550,185,75,3,3327,398,4148,16,2963,29,61410,24097,2548412,Africa,338,33979,41
Mauritania,7048,32,159,0,6464,34,425,3,1509,34,69937,14979,4669104,Africa,662,29365,67
Luxembourg,6677,4,124,0,N/A,N/A,N/A,2,10638,198,641144,1021502,627648,Europe,94,5062,1
Zimbabwe,6497,85,202,6,5221,160,1074,0,436,14,150584,10107,14898588,Africa,2293,73755,99
Hungary,6139,178,615,1,3761,2,1763,7,636,64,428150,44340,9656116,Europe,1573,15701,23
Malawi,5566,30,175,1,3160,13,2231,4,290,9,45505,2369,19208715,Africa,3451,109764,422
Djibouti,5387,2,60,0,5323,4,4,0,5439,61,67370,68025,990368,Africa,184,16506,15
Equatorial Guinea,4941,0,83,0,3884,0,974,1,3504,59,51944,36835,1410166,Africa,285,16990,27
Montenegro,4835,45,100,2,4021,58,714,0,7698,159,48869,77807,628080,Europe,130,6281,13
Hong Kong,4811,9,89,1,4342,22,380,26,641,12,780415,103956,7507191,Asia,1560,84350,10
CAR,4711,11,62,1,1790,6,2859,2,973,13,31126,6426,4843495,Africa,1028,78121,156
Eswatini,4577,16,91,0,3529,51,957,11,3938,78,30007,25820,1162168,Africa,254,12771,39
Nicaragua,4494,0,137,0,2913,0,1444,0,677,21,0,0,6637645,North America,1477,48450,0
Rwanda,4063,43,16,0,2013,95,2034,0,312,1,409707,31507,13003544,Africa,3200,812722,32
Suriname,4034,25,71,4,3140,67,823,18,6866,121,8616,14665,587512,South America,146,8275,68
Cuba,4032,59,94,0,3378,51,560,6,356,8,392785,34682,11325428,North America,2809,120483,29
Congo,3979,0,78,0,1742,0,2159,0,718,14,0,0,5539811,Africa,1392,71023,0
Slovakia,3917,41,33,0,2377,99,1507,11,717,6,334932,61342,5460095,Europe,1394,165457,16
Mozambique,3916,95,23,0,2170,70,1723,0,125,0.7,96387,3070,31394007,Africa,8017,1364957,326
Cabo Verde,3884,32,40,0,2916,49,928,0,6973,72,76576,137481,556993,Africa,143,13925,7
Tunisia,3803,118,77,1,1573,11,2153,15,321,7,144042,12166,11839242,Africa,3113,153756,82
Thailand,3412,1,58,0,3252,0,102,1,49,0.8,749213,10729,69829824,Asia,20466,1203962,93
Somalia,3310,0,98,0,2481,0,731,0,207,6,0,0,15963416,Africa,4823,162892,0
Mayotte,3301,0,40,0,2964,0,297,1,12053,146,13000,47468,273869,Africa,83,6847,21
Sri Lanka,3049,37,12,0,2868,8,169,0,142,0.6,226111,10552,21428481,Asia,7028,1785707,95
Uganda,2972,44,32,2,1288,0,1652,0,65,0.7,367423,7993,45966999,Africa,15467,1436469,125
Gambia,2963,0,96,0,1032,0,1835,0,1221,40,13354,5501,2427409,Africa,819,25286,182
Lithuania,2906,32,86,0,1840,3,980,5,1070,32,639044,235328,2715546,Europe,934,31576,4
Slovenia,2883,18,133,0,2296,13,454,2,1387,64,158824,76395,2078987,Europe,721,15631,13
Mali,2776,3,126,0,2169,0,481,0,136,6,38306,1883,20342905,Africa,7328,161452,531
Syria,2765,62,112,3,629,15,2024,0,157,6,0,0,17568723,Asia,6354,156864,0
Angola,2654,30,108,1,1071,8,1475,24,80,3,64747,1960,33026462,Africa,12444,305801,510
South Sudan,2527,8,47,0,1290,0,1190,0,225,4,12044,1074,11215533,Africa,4438,238628,931
Estonia,2375,2,64,0,2088,0,223,0,1790,48,148131,111655,1326688,Europe,559,20730,9
Jamaica,2357,244,21,1,890,0,1446,4,795,7,58279,19667,2963359,North America,1257,141112,51
Bahamas,2217,50,50,0,801,19,1366,83,5629,127,11165,28347,393872,North America,178,7877,35
Guinea-Bissau,2205,0,34,0,1127,0,1044,5,1116,17,1500,759,1975463,Africa,896,58102,1317
Benin,2145,0,40,0,1738,0,367,0,176,3,118206,9710,12173739,Africa,5675,304343,103
Iceland,2107,2,10,0,1997,7,100,0,6168,29,215302,630246,341616,Europe,162,34162,2
Jordan,2034,68,15,0,1508,40,511,3,199,1,828380,81054,10220051,Asia,5025,681337,12
Sierra Leone,2022,0,70,0,1594,0,358,0,253,9,0,0,8003270,Africa,3958,114332,0
Aruba,2006,9,10,0,768,3,1228,7,18775,94,21266,199040,106843,North America,53,10684,5
Yemen,1958,5,566,2,1131,8,261,0,65,19,120,4,29931870,Asia,15287,52883,249432
Malta,1883,21,12,0,1400,87,471,0,4263,27,190593,431457,441743,Europe,235,36812,2
Trinidad and Tobago,1759,76,22,1,676,4,1061,6,1256,16,23651,16890,1400259,North America,796,63648,59
New Zealand,1738,9,22,0,1585,15,131,11,347,4,758027,151542,5002100,Australia/Oceania,2878,227368,7
Botswana,1724,91,6,0,493,269,1225,1,731,3,116728,49475,2359325,Africa,1369,393221,20
Réunion,1679,45,9,0,880,0,790,2,1873,10,35419,39513,896387,Africa,534,99599,25
Uruguay,1595,10,44,0,1409,31,142,3,459,13,173187,49827,3475776,South America,2179,78995,20
Cyprus,1488,1,20,0,1139,204,329,5,1231,17,286736,237200,1208838,Asia,812,60442,4
Georgia,1487,18,19,0,1240,19,228,0,373,5,370858,92997,3987847,Asia,2682,209887,11
Togo,1400,4,28,1,1005,9,367,0,168,3,65180,7844,8309871,Africa,5936,296781,127
Latvia,1396,3,34,0,1163,0,199,1,742,18,251717,133713,1882522,Europe,1349,55368,7
Burkina Faso,1368,11,55,0,1058,0,255,0,65,3,0,0,20994149,Africa,15347,381712,0
Guyana,1306,72,39,3,718,31,549,12,1659,50,8510,10811,787195,South America,603,20184,93
Liberia,1304,0,82,0,872,0,350,0,257,16,0,0,5076760,Africa,3893,61912,0
Guadeloupe,1269,124,16,0,336,0,917,8,3171,40,30463,76132,400136,North America,315,25009,13
Niger,1176,1,69,0,1088,3,19,0,48,3,9052,372,24341651,Africa,20699,352778,2689
Andorra,1176,52,53,0,908,6,215,3,15216,686,137457,1778550,77286,Europe,66,1458,1
Lesotho,1085,0,31,0,528,0,526,0,506,14,15632,7287,2145101,Africa,1977,69197,137
Vietnam,1044,4,34,2,707,12,303,0,11,0.3,1009145,10352,97485232,Asia,93377,2867213,97
Chad,1013,1,77,0,880,2,56,0,61,5,0,0,16500291,Africa,16289,214289,0
Belize,1007,14,13,0,173,56,821,8,2525,33,8143,20419,398805,North America,396,30677,49
Sao Tome and Principe,896,0,15,0,851,0,30,0,4076,68,3831,17428,219822,Africa,245,14655,57
Myanmar,882,107,6,0,354,2,522,0,16,0.1,157843,2898,54471263,Asia,61759,9078544,345
0,721,0,15,0,651,0,55,4,0,0,0,0,0,0,0,0,0
San Marino,715,5,42,0,660,2,13,0,21065,1237,6865,202251,33943,Europe,47,808,5
Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,0
Channel Islands,625,0,48,0,545,0,32,0,3589,276,68985,396167,174131,Europe,279,3628,3
Martinique,615,19,16,0,98,0,501,3,1639,43,12942,34492,375215,North America,610,23451,29
French Polynesia,573,91,0,0,205,3,368,3,2038,0,14029,49893,281182,Australia/Oceania,491,0,20
Tanzania,509,0,21,0,183,0,305,7,8,0.3,0,0,60003066,Africa,117884,2857289,0
Turks and Caicos,507,2,3,0,200,52,304,3,13066,77,2429,62597,38804,North America,77,12935,16
Taiwan,488,0,7,0,462,0,19,0,20,0.3,87508,3673,23824134,Asia,48820,3403448,272
Sint Maarten,463,3,17,0,179,0,267,8,10778,396,2281,53100,42957,North America,93,2527,19
Papua New Guinea,459,0,5,0,232,0,222,0,51,0.6,15592,1737,8974603,Australia/Oceania,19553,1794921,576
Burundi,445,0,1,0,357,0,87,0,37,0.08,24659,2064,11946511,Africa,26846,11946511,484
Comoros,423,0,7,0,399,0,17,0,485,8,0,0,872594,Africa,2063,124656,0
Faeroe Islands,411,0,0,0,374,12,37,2,8406,0,95279,1948645,48895,Europe,119,0,1
Mauritius,356,1,10,0,335,0,11,0,280,8,227409,178763,1272128,Africa,3573,127213,6
Isle of Man,336,0,24,0,312,0,0,0,3948,282,9840,115616,85109,Europe,253,3546,9
Eritrea,319,1,0,0,284,0,35,0,90,0,0,0,3554528,Africa,11143,0,0
Mongolia,301,0,0,0,295,0,6,1,92,0,54095,16457,3286953,Asia,10920,0,61
Gibraltar,288,3,0,0,232,4,56,0,8549,0,34188,1014812,33689,Europe,117,0,1
Cambodia,274,1,0,0,266,1,8,1,16,0,98687,5889,16757184,Asia,61158,0,170
Bhutan,224,29,0,0,140,5,84,0,290,0,99204,128333,773023,Asia,3451,0,8
Saint Martin,213,0,5,0,79,0,129,11,5493,129,2756,71079,38774,North America,182,7755,14
Cayman Islands,205,0,1,0,202,0,2,0,3113,15,35469,538633,65850,North America,321,65850,2
Barbados,174,1,7,0,146,1,21,0,605,24,17180,59770,287435,North America,1652,41062,17
Bermuda,172,3,9,0,155,2,8,0,2764,145,45022,723384,62238,North America,362,6915,1
Brunei,144,0,3,0,139,0,2,0,329,7,51741,118082,438179,Asia,3043,146060,8
Monaco,138,7,1,0,89,0,48,1,3512,25,51953,1322329,39289,Europe,285,39289,1
Seychelles,136,0,0,0,127,0,9,0,1381,0,0,0,98450,Africa,724,0,0
Liechtenstein,107,0,1,0,97,0,9,0,2805,26,900,23593,38147,Europe,357,38147,42
Antigua and Barbuda,94,0,3,0,91,0,0,1,959,31,1900,19375,98065,North America,1043,32688,52
Curaçao,68,1,1,0,35,0,32,0,414,6,1080,6577,164207,North America,2415,164207,152
St. Vincent Grenadines,60,0,0,0,57,0,3,0,541,0,3472,31279,111000,North America,1850,0,32
British Virgin Islands,47,0,1,0,8,0,38,0,1553,33,2853,94267,30265,North America,644,30265,11
Macao,46,0,0,0,46,0,0,0,71,0,4071,6255,650798,Asia,14148,0,160
Fiji,28,0,2,0,23,0,3,0,31,2,6693,7457,897538,Australia/Oceania,32055,448769,134
Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3891,1322530,Asia,48983,0,257
Saint Lucia,26,0,0,0,25,0,1,0,141,0,5542,30157,183769,North America,7068,0,33
Grenada,24,0,0,0,24,0,0,0,213,0,6252,55519,112611,North America,4692,0,18
New Caledonia,23,0,0,0,23,0,0,0,80,0,12618,44126,285957,Australia/Oceania,12433,0,23
Laos,22,0,0,0,21,0,1,0,3,0,39063,5356,7292965,Asia,331498,0,187
Dominica,20,0,0,0,18,0,2,0,278,0,2077,28841,72016,North America,3601,0,35
St. Barth,18,0,0,0,13,0,5,0,1821,0,2075,209978,9882,North America,549,0,5
Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1564,29364,53262,North America,3133,0,34
Caribbean Netherlands,15,0,0,0,7,0,8,0,571,0,900,34267,26264,North America,1751,0,29
Greenland,14,0,0,0,14,0,0,0,247,0,6727,118460,56787,North America,4056,0,8
Montserrat,13,0,1,0,12,0,0,0,2604,200,328,65692,4993,North America,384,4993,15
Falkland Islands,13,0,0,0,13,0,0,0,3719,0,2256,645309,3496,South America,269,0,2
Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,Europe,67,0,0
Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,599688,Africa,59969,599688,0
MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Saint Pierre Miquelon,5,0,0,0,4,0,1,0,864,0,1051,181551,5789,North America,1158,0,6
Anguilla,3,0,0,0,3,0,0,0,200,0,808,53777,15025,North America,5008,0,19
