Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,Continent,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Afghanistan,37054,39,1312,5,25960,57,9782,31,950,34,92710,2376,39011848,Asia,1053,29735,421
Switzerland,36451,182,1986,0,31900,300,2565,21,4209,229,835724,96491,8661125,Europe,238,4361,10
Algeria,34155,0,1282,0,23667,0,9206,57,778,29,0,0,43928245,Africa,1286,34265,0
Azerbaijan,33376,0,483,0,29696,0,3197,0,3289,48,773051,76174,10148493,Asia,304,21011,13
Morocco,30662,0,461,0,21548,0,8653,31,830,12,1405159,38024,36954554,Africa,1205,80162,26
Uzbekistan,29459,402,185,4,20380,321,8894,228,879,6,1377915,41110,33517353,Asia,1138,181175,24
Serbia,27608,0,626,0,14047,0,12935,118,3161,72,733059,83936,8733569,Europe,316,13951,12
Moldova,26990,0,835,0,18918,0,7237,362,6692,207,128076,31757,4032957,Europe,149,4830,31
Ireland,26470,0,1772,0,23364,0,1334,5,5355,358,657897,133087,4943351,Europe,187,2790,8
Kenya,25138,0,413,0,11118,0,13607,44,467,8,342132,6349,53884404,Africa,2144,130471,157
Venezuela,24166,0,208,0,12470,0,11488,66,850,7,1573859,55364,28427280,South America,1176,136670,18
Nepal,22592,378,73,3,16313,499,6206,0,774,3,739903,25350,29187920,Asia,1292,399835,39
Oceania,22573,426,304,12,12999,0,9270,53,0,0,0,0,0,Australia/Oceania,0,0,0
Costa Rica,22081,0,218,0,7266,0,14597,89,4331,43,100050,19622,5098857,North America,231,23389,51
Austria,21919,82,721,1,19812,122,1386,24,2432,80,955239,106000,9011717,Europe,411,12499,9
Ethiopia,21452,0,380,0,9415,0,11657,185,186,3,478017,4148,115231540,Africa,5372,303241,241
Australia,20698,426,278,12,11320,0,9100,53,811,11,4736463,185528,25529672,Australia/Oceania,1233,91833,5
El Salvador,19544,0,536,16,9392,13,9616,514,3012,83,256176,39475,6489603,North America,332,12107,25
Czechia,18060,0,389,0,12749,0,4922,17,1686,36,735501,68667,10711073,Europe,593,27535,15
Cameroon,17718,0,391,0,15320,0,2007,30,666,15,149000,5600,26607999,Africa,1502,68051,179
Ivory Coast,16524,0,104,0,12802,0,3618,0,625,4,105508,3991,26439740,Africa,1600,254228,251
S. Korea,14562,43,304,1,13629,86,629,17,284,6,1620514,31605,51273852,Asia,3521,168664,32
Denmark,14442,0,617,0,12840,0,985,2,2492,106,1680226,289977,5794334,Europe,401,9391,3
Palestine,13722,0,94,0,7210,0,6418,0,2684,18,200280,39173,5112665,Asia,373,54390,26
Bosnia and Herzegovina,13687,0,394,0,7373,0,5920,0,4175,120,148090,45169,3278594,Europe,240,8321,22
Bulgaria,13209,0,442,0,7622,0,5145,55,1903,64,299924,43200,6942712,Europe,526,15707,23
Madagascar,12708,0,135,0,10412,0,2161,93,458,5,47022,1694,27757659,Africa,2184,205612,590
Sudan,11894,0,773,0,6243,0,4878,0,271,18,401,9,43946341,Africa,3695,56852,109592
North Macedonia,11554,0,519,0,7607,0,3428,3,5546,249,111791,53659,2083365,Europe,180,4014,19
Senegal,11003,116,229,4,7329,143,3445,39,656,14,116472,6939,16785086,Africa,1526,73297,144
Norway,9551,0,256,0,8857,0,438,2,1760,47,479789,88431,5425586,Europe,568,21194,11
DRC,9436,81,218,0,8275,101,943,0,105,2,0,0,89809656,Africa,9518,411971,0
Malaysia,9070,7,125,0,8775,47,170,2,280,4,991333,30590,32407505,Asia,3573,259260,33
French Guiana,8204,0,47,0,7320,0,837,23,27401,157,42101,140615,299406,South America,36,6370,7
Gabon,7923,0,51,0,5704,0,2168,9,3552,23,89423,40087,2230707,Africa,282,43739,25
Guinea,7777,0,50,0,6800,0,927,24,591,4,14407,1094,13165882,Africa,1693,263318,914
Tajikistan,7706,0,62,0,6484,0,1160,0,806,6,0,0,9558055,Asia,1240,154162,0
Haiti,7599,17,177,6,4893,61,2529,0,666,16,18501,1621,11416483,North America,1502,64500,617
Finland,7568,14,331,0,6980,0,257,0,1366,60,407984,73622,5541628,Europe,732,16742,14
Zambia,7486,0,200,0,6264,0,1022,0,406,11,92341,5010,18431541,Africa,2462,92158,200
Luxembourg,7113,0,119,0,5848,0,1146,6,11345,190,631466,1007155,626980,Europe,88,5269,1
Paraguay,6508,0,69,0,5123,0,1316,25,911,10,136279,19083,7141330,South America,1097,103498,52
Mauritania,6498,0,157,0,5443,0,898,3,1394,34,57387,12312,4661063,Africa,717,29688,81
Albania,6151,0,189,0,3227,0,2735,20,2138,66,40675,14136,2877462,Europe,468,15225,71
Lebanon,5951,0,70,0,2042,0,3839,42,872,10,352998,51743,6822137,Asia,1146,97459,19
Croatia,5466,0,155,0,4758,0,553,7,1332,38,126410,30813,4102508,Europe,751,26468,32
Djibouti,5338,0,59,0,5083,0,196,0,5395,60,59909,60549,989426,Africa,185,16770,17
Greece,5270,0,210,0,1374,0,3686,14,506,20,630983,60569,10417534,Europe,1977,49607,17
Libya,5079,0,108,0,660,0,4311,0,738,16,61077,8877,6880608,Africa,1355,63709,113
Equatorial Guinea,4821,0,83,0,2182,0,2556,0,3426,59,44356,31522,1407128,Africa,292,16953,32
Maldives,4769,0,19,0,2754,0,1996,12,8807,35,85587,158063,541474,Asia,114,28499,6
Hungary,4653,32,602,0,3491,27,560,8,482,62,358437,37114,9657718,Europe,2076,16043,27
CAR,4641,0,59,0,1716,0,2866,2,959,12,29816,6163,4837982,Africa,1042,82000,162
Malawi,4575,0,137,0,2184,0,2254,4,239,7,34051,1776,19176194,Africa,4192,139972,563
Zimbabwe,4451,0,102,0,1345,0,3004,0,299,7,147026,9878,14884394,Africa,3344,145925,101
Hong Kong,4008,69,47,1,2755,135,1206,45,534,6,692430,92285,7503207,Asia,1872,159643,11
Nicaragua,3902,0,123,0,2913,0,866,0,588,19,0,0,6632478,North America,1700,53923,0
Congo,3637,0,58,0,1589,0,1990,0,658,10,0,0,5530878,Africa,1521,95360,0
Montenegro,3549,0,61,0,2296,0,1192,0,5651,97,38891,61921,628074,Europe,177,10296,16
Thailand,3348,3,58,0,3150,2,140,1,48,0.8,749213,10731,69818371,Asia,20854,1203765,93
Somalia,3227,0,93,0,1728,0,1406,2,203,6,0,0,15934228,Africa,4938,171336,0
Mayotte,3068,0,39,0,2835,0,194,1,11220,143,13000,47543,273437,Africa,89,7011,21
Eswatini,3036,0,56,0,1476,0,1504,10,2614,48,27428,23617,1161381,Africa,383,20739,42
Sri Lanka,2839,0,11,0,2576,12,252,1,133,0.5,166737,7783,21422607,Asia,7546,1947510,128
Cuba,2829,0,88,0,2429,0,312,6,250,8,289412,25553,11325880,North America,4003,128703,39
Namibia,2802,0,16,0,575,0,2211,22,1101,6,32369,12717,2545390,Africa,908,159087,79
Cabo Verde,2780,0,29,0,2042,0,709,0,4995,52,61633,110732,556597,Africa,200,19193,9
Slovakia,2566,43,31,0,1861,15,674,8,470,6,277894,50897,5459922,Europe,2128,176127,20
Mali,2561,0,125,0,1956,0,480,0,126,6,26463,1303,20304501,Africa,7928,162436,767
South Sudan,2450,0,47,0,1175,0,1228,0,219,4,12044,1075,11206930,Africa,4574,238445,930
Slovenia,2233,0,125,0,1927,0,181,4,1074,60,136455,65636,2078968,Europe,931,16632,15
Lithuania,2231,37,81,0,1668,10,482,6,821,30,550176,202418,2718018,Europe,1218,33556,5
Mozambique,2213,0,15,0,827,0,1371,0,71,0.5,66542,2123,31336364,Africa,14160,2089091,471
Suriname,2203,0,29,0,1505,0,669,12,3752,49,3253,5540,587168,South America,267,20247,181
Estonia,2147,14,63,0,1961,5,123,0,1618,47,125240,94405,1326629,Europe,618,21058,11
Rwanda,2128,0,5,0,1297,0,826,0,164,0.4,289153,22273,12982426,Africa,6101,2596485,45
Guinea-Bissau,2032,0,27,0,944,0,1061,5,1030,14,1500,760,1972405,Africa,971,73052,1315
Iceland,1952,0,10,0,1833,0,109,0,5716,29,152694,447165,341471,Europe,175,34147,2
Benin,1936,0,38,0,1600,0,298,1,159,3,93677,7708,12152847,Africa,6277,319812,130
Sierra Leone,1887,0,68,0,1435,0,384,0,236,9,0,0,7992613,Africa,4236,117538,0
Yemen,1796,0,512,0,907,0,377,0,60,17,120,4,29888696,Asia,16642,58376,249072
Tunisia,1656,0,51,0,1251,0,354,9,140,4,100298,8477,11831138,Africa,7144,231983,118
New Zealand,1569,0,22,0,1524,0,23,0,314,4,490232,98005,5002100,Australia/Oceania,3188,227368,10
Angola,1538,0,67,0,544,0,927,20,47,2,64747,1964,32959107,Africa,21430,491927,509
Uruguay,1325,0,37,0,1095,0,193,2,381,11,128814,37069,3474989,South America,2623,93919,27
Latvia,1288,7,32,0,1070,0,186,0,684,17,211937,112500,1883880,Europe,1463,58871,9
Uganda,1267,13,6,0,1115,2,146,0,28,0.1,290701,6337,45871818,Africa,36205,7645303,158
Jordan,1237,0,11,0,1178,0,48,3,121,1,634721,62146,10213414,Asia,8257,928492,16
Liberia,1230,0,78,0,705,0,447,0,243,15,0,0,5068944,Africa,4121,64986,0
Cyprus,1222,0,19,0,856,0,347,0,1011,16,220136,182192,1208262,Asia,989,63593,5
Georgia,1216,3,17,0,996,2,203,0,305,4,258525,64820,3988347,Asia,3280,234609,15
Burkina Faso,1158,0,54,0,961,0,143,0,55,3,0,0,20956424,Africa,18097,388082,0
Niger,1153,0,69,0,1057,0,27,0,47,3,9052,373,24283842,Africa,21061,351940,2683
Gambia,1090,0,19,0,146,0,925,0,450,8,5183,2139,2422940,Africa,2223,127523,467
Syria,1060,0,48,0,311,0,701,0,60,3,0,0,17540765,Asia,16548,365433,0
Malta,1035,40,9,0,675,0,351,0,2343,20,138430,313427,441666,Europe,427,49074,3
Togo,1028,0,22,0,710,0,296,2,124,3,46413,5594,8297114,Africa,8071,377142,179
Jamaica,987,29,13,1,745,0,229,0,333,4,42447,14328,2962513,North America,3002,227886,70
Andorra,955,0,52,0,839,0,64,1,12358,673,3750,48526,77278,Europe,81,1486,21
Chad,942,0,76,0,838,0,28,0,57,5,0,0,16469258,Africa,17483,216701,0
Sao Tome and Principe,878,0,15,0,799,0,64,0,3999,68,3120,14211,219555,Africa,250,14637,70
Bahamas,830,0,14,0,95,0,721,1,2109,36,6084,15456,393626,North America,474,28116,65
Botswana,804,0,2,0,63,0,739,1,341,0.8,68423,29039,2356205,Africa,2931,1178103,34
Vietnam,789,0,10,0,395,0,384,0,8,0.1,482456,4952,97427861,Asia,123483,9742786,202
Lesotho,742,0,23,0,175,0,544,0,346,11,8771,4091,2143989,Africa,2889,93217,244
0,721,0,15,0,651,0,55,4,0,0,0,0,0,0,0,0,0
Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,0
San Marino,699,0,42,0,657,0,0,0,20596,1238,6068,178791,33939,Europe,49,808,6
Réunion,675,0,5,0,631,0,39,1,753,6,35419,39532,895969,Africa,1327,179194,25
Channel Islands,597,0,47,0,533,0,17,0,3431,270,52055,299122,174026,Europe,292,3703,3
Guyana,538,0,22,0,189,0,327,2,684,28,5165,6563,786946,South America,1463,35770,152
Tanzania,509,0,21,0,183,0,305,7,8,0.4,0,0,59891050,Africa,117664,2851955,0
Taiwan,479,2,7,0,443,0,29,0,20,0.3,83117,3489,23821316,Asia,49731,3403045,287
Burundi,400,0,1,0,304,0,95,0,34,0.08,15614,1310,11923187,Africa,29808,11923187,764
Comoros,396,0,7,0,353,0,36,0,454,8,0,0,871377,Africa,2200,124482,0
Aruba,396,0,3,0,114,0,279,0,3707,28,14047,131510,106813,North America,270,35604,8
Myanmar,359,0,6,0,309,0,44,0,7,0.1,123441,2267,54447384,Asia,151664,9074564,441
Mauritius,344,0,10,0,334,0,0,0,270,8,205285,161389,1271990,Africa,3698,127199,6
Isle of Man,336,0,24,0,312,0,0,0,3949,282,8665,101845,85080,Europe,253,3545,10
Martinique,336,0,16,0,98,0,222,2,895,43,12227,32585,375234,North America,1117,23452,31
Faeroe Islands,295,4,0,0,193,1,102,1,6035,0,46126,943619,48882,Europe,166,0,1
Mongolia,293,0,0,0,260,0,33,1,89,0,39190,11935,3283488,Asia,11206,0,84
Guadeloupe,290,0,14,0,186,0,90,1,725,35,19499,48732,400131,North America,1380,28581,21
Eritrea,285,0,0,0,245,0,40,0,80,0,0,0,3551309,Africa,12461,0,0
Cambodia,246,3,0,0,215,1,31,1,15,0,70664,4221,16742008,Asia,68057,0,237
Trinidad and Tobago,225,0,8,0,135,0,82,0,161,6,10270,7336,1399962,North America,6222,174995,136
Cayman Islands,203,0,1,0,202,0,0,0,3085,15,31299,475669,65800,North America,324,65800,2
Gibraltar,190,0,0,0,184,0,6,0,5640,0,23063,684565,33690,Europe,177,0,1
Papua New Guinea,188,0,3,0,53,0,132,0,21,0.3,10808,1206,8963473,Australia/Oceania,47678,2987824,829
Sint Maarten,177,1,17,1,86,0,74,3,4123,396,1272,29633,42925,North America,243,2525,34
Turks and Caicos,170,29,2,0,39,0,129,3,4385,52,1342,34615,38769,North America,228,19385,29
Bermuda,157,0,9,0,144,0,4,0,2522,145,26853,431353,62253,North America,397,6917,2
Brunei,142,0,3,0,138,0,1,0,324,7,43312,98907,437905,Asia,3084,145968,10
Barbados,138,0,7,0,100,0,31,0,480,24,12570,43735,287412,North America,2083,41059,23
Monaco,128,0,4,0,105,0,19,2,3259,102,38209,972957,39271,Europe,307,9818,1
Seychelles,126,0,0,0,125,0,1,0,1280,0,0,0,98410,Africa,781,0,0
Belize,114,0,2,0,32,0,80,2,286,5,3800,9540,398331,North America,3494,199166,105
Bhutan,108,0,0,0,96,0,12,0,140,0,55518,71871,772466,Asia,7152,0,14
Antigua and Barbuda,92,0,3,0,76,0,13,1,939,31,1500,15304,98012,North America,1065,32671,65
Liechtenstein,89,0,1,0,85,0,3,0,2334,26,900,23598,38139,Europe,429,38139,42
French Polynesia,69,0,0,0,62,0,7,0,245,0,6140,21845,281076,Australia/Oceania,4074,0,46
St. Vincent Grenadines,56,0,0,0,49,0,7,0,505,0,2448,22059,110977,North America,1982,0,45
Saint Martin,53,0,3,0,41,0,9,1,1368,77,1183,30544,38731,North America,731,12910,33
Macao,46,0,0,0,46,0,0,0,71,0,4071,6261,650217,Asia,14135,0,160
Curaçao,31,0,1,0,30,0,0,0,189,6,1080,6579,164163,North America,5296,164163,152
Fiji,27,0,1,0,18,0,8,0,30,1,6693,7461,897113,Australia/Oceania,33226,897113,134
Saint Lucia,25,0,0,0,24,0,1,0,136,0,3973,21626,183714,North America,7349,0,46
Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3208,1320881,Asia,52835,0,312
Grenada,24,0,0,0,23,0,1,0,213,0,6252,55535,112577,North America,4691,0,18
New Caledonia,22,0,0,0,22,0,0,0,77,0,11099,38838,285777,Australia/Oceania,12990,0,26
Laos,20,0,0,0,19,0,1,0,3,0,30727,4217,7286039,Asia,364302,0,237
Dominica,18,0,0,0,18,0,0,0,250,0,1005,13957,72005,North America,4000,0,72
Saint Kitts and Nevis,17,0,0,0,16,0,1,0,319,0,1168,21939,53238,North America,3132,0,46
Greenland,14,0,0,0,14,0,0,0,247,0,6026,106129,56780,North America,4056,0,9
Montserrat,13,0,1,0,10,0,2,0,2604,200,61,12220,4992,North America,384,4992,82
Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16154,26248,North America,2019,0,62
Falkland Islands,13,0,0,0,13,0,0,0,3726,0,2256,646604,3489,South America,268,0,2
Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,Europe,67,0,0
Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,598722,Africa,59872,598722,0
MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,9,0,1,0,7,0,1,0,298,33,1522,50311,30252,North America,3361,30252,20
St. Barth,9,0,0,0,6,0,3,0,911,0,1246,126113,9880,North America,1098,0,8
Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5791,North America,1448,0,0
Anguilla,3,0,0,0,3,0,0,0,200,0,537,35759,15017,North America,5006,0,28
